Paper Name:,Field,First Pass,Second Pass,Matches,FAIR Letter
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,F1. Software is assigned a globally unique and persistent identifier (DOI),Yes,No,False,F
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,Yes,No,False,F
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,F1.2. Different versions of the software are assigned distinct identifiers.,Yes,No,False,F
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,Yes,No,False,F
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,Yes,No,False,F
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",Yes,No,False,F
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
FIXDRIVE: Automatically Repairing Autonomous Vehicle Driving Behaviour for $0.08 per Violation,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
FairSense: Long-Term Fairness Analysis of ML-Enabled Systems,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
FairSense: Long-Term Fairness Analysis of ML-Enabled Systems,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Fairness Testing Through Extreme Value Theory,"A2. Metadata are accessible, even when the software is no longer available.",No,Software is currently available,False,A
Fairness Testing Through Extreme Value Theory,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",Artefact Unavailable,Yes,False,I
Fairness Testing Through Extreme Value Theory,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Artefact Unavailable,Yes,False,I
Fairness Testing Through Extreme Value Theory,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Artefact Unavailable,Yes,False,R
Fairness Testing Through Extreme Value Theory,R1.1. Software is given a clear and accessible license.,Artefact Unavailable,Yes,False,R
Fairness Testing Through Extreme Value Theory,R1.2. Software is associated with detailed provenance (version history).,Artefact Unavailable,No,False,R
Fairness Testing Through Extreme Value Theory,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Artefact Unavailable,Yes,False,R
Fairness Testing Through Extreme Value Theory,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Artefact Unavailable,Yes,False,R
Fairquant: Certifying and Quantifying Fairness of Deep Neural Networks,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Fairquant: Certifying and Quantifying Fairness of Deep Neural Networks,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Fairquant: Certifying and Quantifying Fairness of Deep Neural Networks,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Famos: Fault Diagnosis for Microservice Systems Through Effective Multi-Modal Data Fusion,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,No,False,A
Famos: Fault Diagnosis for Microservice Systems Through Effective Multi-Modal Data Fusion,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
Famos: Fault Diagnosis for Microservice Systems Through Effective Multi-Modal Data Fusion,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Famos: Fault Diagnosis for Microservice Systems Through Effective Multi-Modal Data Fusion,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Faster Configuration Performance Bug Testing with Neural Dual-Level Prioritization,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Faster Configuration Performance Bug Testing with Neural Dual-Level Prioritization,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Faster Configuration Performance Bug Testing with Neural Dual-Level Prioritization,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No,Yes,False,R
Feature-Driven End-to-End Test Generation,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",Not necessary,Yes,False,A
Feature-Driven End-to-End Test Generation,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,No,False,A
Feature-Driven End-to-End Test Generation,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
Feature-Driven End-to-End Test Generation,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
Feature-Driven End-to-End Test Generation,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Feature-Driven End-to-End Test Generation,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Fidelity of Cloud Emulators: The Imitation Game of Testing Cloud-Based Software,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,,False,A
Fidelity of Cloud Emulators: The Imitation Game of Testing Cloud-Based Software,"A1.1. The protocol is open, free, and universally implementable.",Yes,,False,A
Fidelity of Cloud Emulators: The Imitation Game of Testing Cloud-Based Software,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",Not necessary,,False,A
Fidelity of Cloud Emulators: The Imitation Game of Testing Cloud-Based Software,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,,False,A
